query,region,title,excerpt,date,source,link
semiconductor,china,A new world war over technology,"""It is becoming harder to be a truly global tech platform,"" said Dipayan Ghosh, the co-director of the Digital Platforms and Democracy Project at the Harvard Kennedy School.
The United States and China are competing over artificial intelligence, super-fast 5G mobile networks and other technology.
A bitter rivalryIBM IBM Microsoft MSFT The United States and China have for decades held opposing views on how to wield technology.
The Trump administration has accused China of stealing US technology, an issue central to the damaging trade war that has colored the relationship between the two since 2018.
""China will expand efforts to reshape international technology, trade, and financial architecture to better promote its interests in an increasingly bifurcated world,"" they wrote",2020-7-10,CNN,https://www.cnn.com/2020/07/10/tech/us-china-global-tech-war-intl-hnk/index.html
semiconductor,china,China says UK must suffer 'public and painful' retaliation for Huawei,"The UK must suffer a ""public and painful' retaliation for its decision to ban Huawei from its 5G network, Chinese state media said on Wednesday.
A spokeswoman for the Chinese Foreign Ministry said the UK's decision would ""come at a cost"" to Britain, while describing the country as ""America's dupe.""
Xiaoming tweeted: ""Disappointing and wrong decision by the UK on #Huawei.
An editorial in Chinese state media suggested that Beijing would ""retaliate"" against the UK, which it described as a ""weak link.""
Such retaliation should be public and painful for the UK,"" an editorial in Chinese state news organisation The Global Times stated",2020-7-15,Business - Insider,https://www.businessinsider.com/china-painful-and-public-retaliation-uk-huawei-hong-kong-2020-7
semiconductor,china,Will China block Analog Devices' growth aspirations?,"The agreed acquisition, for about $21 billion, was announced Monday (see Analog Devices to pay $21 billion to take over Maxim).
Texas Instruments was the top analog IC vendor in 2019 with $10 billion of business, almost twice the sales of its nearest competitor, according to IC Insights Inc. (see Texas Instruments stays on top of analog chip ranking).
Analog Devices ranked second with about $5.2 billion of analog sales in 2019 but Maxim ranked seventh with $1.85 billion.
The acquisition of Maxim will reinforce Analog Devices' position as second-ranked analog IC supplier without changing the top five ranking.
It was notable that Qualcomm's intended acquisition of NXP Semiconductors back in 2017 was one such major deal that never happened",2020-7-14,eeNews Europe,https://www.eenewseurope.com/news/will-china-block-analog-devices-growth-aspirations
semiconductor,china,"JSW Steel cuts capex plans by 45% to Rs 9,000 crore for FY21","The company has thus reduced planned capex on all projects.
Its total planned capex for 2020-21 stands at about Rs 9,000 crore, Jindal said in the report.The economic impact caused by pandemic has not only affected the new fiscal year's production target of the company but has also led to uncertainty in terms of availability of manpower, expertise to continue capacity expansion projects, the report added.
""JSW Steel is cognisant of the risks that may impact its capital expenditure plans and has decided to recalibrate its capex plan for FY21.
The investment will be made to develop infrastructure facilities and optimise logistics cost of transporting iron ore from mines to steel manufacturing units.
This will significantly strengthen the company's ability to preserve margins.JSW Steel said Dolvi Works is expanding the capacity by 5 MTPA to 10 MTPA along with a captive power plant and coke oven plant.The company is also expecting to commission an 8 MTPA pellet plant and wire rod mill at its Vijaynagar facility by mid of the current fiscal.The downstream modernisation and capacity enhancement projects in Vasind and Tarapur and colour coating plant at Kalmeshwar are expected to be commissioned in the second half of FY 2020-21",2020-7-12,ET Auto,https://auto.economictimes.indiatimes.com/news/auto-components/jsw-steel-cuts-capex-plans-by-45-to-rs-9000-crore-for-fy21/76924195
semiconductor,china,How India became an unlikely M&amp;A hotspot,"NEWA vastly improved search engine helps you find the latest on companies, business leaders, and news more easily",2020-7-8,Fortune,https://fortune.com/2020/07/09/india-ma-deals-2020/
semiconductor,china,"Despite the rhetoric, US-China financial decoupling is not ...","And US-based financial institutions are actively participating in this process, making financial decoupling between the US and China increasingly unlikely.
Historically, foreign financial firms were largely restricted to operating in joint ventures with a minority ownership stake.
The attraction of the Chinese financial market for foreign firms is substantial and will only grow larger.
A pointless drive to delist Chinese companies from US stock marketsDenying Chinese companies access to US equity markets would be another sign of decoupling.
And there have been cases of accounting fraud that have resulted in losses for investors in Chinese companies in US markets",2020-7-9,IR Magazine,https://www.irmagazine.com/shareholder-targeting-id/despite-rhetoric-us-china-financial-decoupling-not-happening
semiconductor,china,6 charts show global trade and supply chain nearshoring trends,"Recent factors have eroded the cost competitiveness of production in China, and the appeal of globalization for many supply chains lessened.
For decades, supply chains extended their reach and embraced globalization.
But recent factors have eroded the cost competitiveness of production and imports from China.
The appeal of globalization for many supply chains lessened, and moves to Mexico or the U.S. became attractive.
The charts below demonstrate diverging trends related to global trade and reshoring — in some cases supply chains are moving closer to home, but in others, manufacturing remains overseas",2020-7-13,Supply Chain Dive,https://www.supplychaindive.com/news/charts-reshoring-supply-chains/581246/
semiconductor,china,US has real chance to bring manufacturing home from China,"Growing disillusionment with China, heightened by misgivings over Beijing's initial handling of the coronavirus pandemic, presents the U.S. with the opportunity to launch a drive to bring manufacturing back home.
As a result, companies will find it harder to sustain the economies of scale which previously made China such a powerful export platform.
Another factor in reshoring's favor is the ongoing shift in the world economic and political order as the rules of engagement between the U.S. and China are rewritten.
All told, China has grabbed 30% of global manufacturing value-added since its accession to the World Trade Organization in 2001 gave it unfettered access to international markets.
After accounting for productivity, China no longer wins hands down on costs",2020-7-10,Nikkei Asia,https://asia.nikkei.com/Opinion/US-has-real-chance-to-bring-manufacturing-home-from-China
semiconductor,china,The Looming Semiconductor Cold War,"According to the Asia Times, China historically purchases 60% of the 
world's semiconductors, and the U.S. semiconductor industry contributes $65 
billion to ",2020-7-15,Forbes,https://www.forbes.com/sites/forbestechcouncil/2020/07/15/the-looming-semiconductor-cold-war/
semiconductor,china,Video shows dike burst on China's largest freshwater lake,"TAIPEI (Taiwan News) — Video surfaced on Monday (July 13) showing a dike along China's largest freshwater lake, Poyang Lake, bursting.
The news site then claimed that the Three Gorges Dam is being utilized to ""ease the pressure at the middle and lower reaches of the river's main course.""
This has already resulted in 14 levee sections being breached in Poyang County, which is situated next to Poyang Lake.
On Monday, human rights activist Jennifer Zeng posted a video showing a dike along Poyang Lake breaking on July 9, as well as houses surrounded by water and aerial footage of Poyang County being inundated by floodwaters.
It also showed footage demonstrating that the water levels have surpassed the 22.52-meter mark set in 1998",2020-7-14,Taiwan News,https://www.taiwannews.com.tw/en/news/3966372
semiconductor,china,BDO's Roger Loo shares global outlook with a Singapore twist,"Roger Loo, executive director of the management consultancy division of BDO Consultants Pte Ltd, has spearheaded the growth of the management consultancy arm of BDO for the past decade.
Roger has a proven track record in market intelligence and brand research, strategy consulting, internationalisation, family offices and performance management.
In a quick chat prior to the Singapore Business Review Awards, Roger talks about his extensive work experience, how SMES can cope in a time of uncertainty and ambiguity, and why Singapore still remains a bright spark in this whole ordeal.
India, Vietnam and Mexico have always been named as the next alternatives in manufacturing but both have yet to replace China’s role in world manufacturing despite many years of trying.
Singapore, being a global logistic hub, will be poised to mitigate some of these risks associated with China’s operations",2020-7-13,Singapore Business Review,https://sbr.com.sg/co-written-partner/more-news/bdos-roger-loo-shares-global-outlook-singapore-twist
semiconductor,china,"Tesla China sold 14,954 Model 3 vehicles in June, up 35% on the month","Accept the updated privacy & cookie policyDear user,ET Auto privacy and cookie policy has been updated to align with the new data regulations in European Union.
Please review and accept these changes below to continue using the website.
You can see our privacy policy & our cookie policy.
We use cookies to ensure the best experience for you on our website.
If you choose to ignore this message, we'll assume that you are happy to receive all cookies on ET Auto",2020-7-8,ET Auto,https://auto.economictimes.indiatimes.com/news/passenger-vehicle/cars/tesla-china-sold-14954-model-3-vehicles-in-june-up-35-on-the-month/76856719
semiconductor,china,Global Industrial Semiconductors Industry,"This segment currently accounts for a 26.6% share of the global Industrial Semiconductors market.
The U.S. Accounts for Over 29.5% of Global Market Size in 2020, While China is Forecast to Grow at a 11.2% CAGR for the Period of 2020-2027The Industrial Semiconductors market in the U.S. is estimated at US$14.6 Billion in the year 2020.
MARKET OVERVIEWIndustrial Semiconductors: An Introductory PreludeRecent Market ActivitySteady Growth Projected for Industrial Semiconductors over theComing YearsDeveloped Regions Remain Key Revenue ContributorsFast Paced Growth Forecasts in Asia-Pacific & Other DevelopingRegionsFavorable Macro Scenario to Aid Market ExpansionIssues & Challenges Hampering Industry ProspectsOngoing Trade WarA Brief Review of Recent Trade ActionsPrevalence of Unorganized PlayersCounterfeit ProductsDeclining MarginsGlobal Competitor Market SharesIndustrial Semiconductors Competitor Market Share ScenarioWorldwide (in %): 2018 & 2029Impact of Covid-19 and a Looming Global Recession2.
MARKET ANALYSISGEOGRAPHIC MARKET ANALYSISUNITED STATESMarket Facts & FiguresUS Industrial Semiconductors Market Share (in %) by Company:2018 & 2025Market AnalyticsTable 19: United States Industrial Semiconductors Latent DemandForecasts in US$ Million by Application: 2020 to 2027Table 20: Industrial Semiconductors Historic Demand Patterns inthe United States by Application in US$ Million for 2012-2019Table 21: Industrial Semiconductors Market Share Breakdown inthe United States by Application: 2012 VS 2020 VS 2027CANADATable 22: Canadian Industrial Semiconductors MarketQuantitative Demand Analysis in US$ Million by Application:2020 to 2027Table 23: Industrial Semiconductors Market in Canada:Summarization of Historic Demand Patterns in US$ Million byApplication for 2012-2019Table 24: Canadian Industrial Semiconductors Market ShareAnalysis by Application: 2012 VS 2020 VS 2027JAPANTable 25: Japanese Demand Estimates and Forecasts forIndustrial Semiconductors in US$ Million by Application: 2020to 2027Table 26: Japanese Industrial Semiconductors Market in US$Million by Application: 2012-2019Table 27: Industrial Semiconductors Market Share Shift in Japanby Application: 2012 VS 2020 VS 2027CHINATable 28: Chinese Demand for Industrial Semiconductors in US$Million by Application: 2020 to 2027Table 29: Industrial Semiconductors Market Review in China inUS$ Million by Application: 2012-2019Table 30: Chinese Industrial Semiconductors Market ShareBreakdown by Application: 2012 VS 2020 VS 2027EUROPEMarket Facts & FiguresEuropean Industrial Semiconductors Market: Competitor MarketShare Scenario (in %) for 2018 & 2025Market AnalyticsTable 31: European Industrial Semiconductors Market DemandScenario in US$ Million by Region/Country: 2020-2027Table 32: Industrial Semiconductors Market in Europe:A Historic Market Perspective in US$ Million by Region/Countryfor the Period 2012-2019Table 33: European Industrial Semiconductors Market Share Shiftby Region/Country: 2012 VS 2020 VS 2027Table 34: European Industrial Semiconductors Addressable MarketOpportunity in US$ Million by Application: 2020-2027Table 35: Industrial Semiconductors Market in Europe:Summarization of Historic Demand in US$ Million by Applicationfor the Period 2012-2019Table 36: European Industrial Semiconductors Market ShareAnalysis by Application: 2012 VS 2020 VS 2027FRANCETable 37: Industrial Semiconductors Quantitative DemandAnalysis in France in US$ Million by Application: 2020-2027Table 38: French Industrial Semiconductors Historic MarketReview in US$ Million by Application: 2012-2019Table 39: French Industrial Semiconductors Market ShareAnalysis: A 17-Year Perspective by Application for 2012, 2020,and 2027GERMANYTable 40: Industrial Semiconductors Market in Germany: AnnualSales Estimates and Forecasts in US$ Million by Application forthe Period 2020-2027Table 41: German Industrial Semiconductors Market in Retrospectin US$ Million by Application: 2012-2019Table 42: Industrial Semiconductors Market Share Distributionin Germany by Application: 2012 VS 2020 VS 2027ITALYTable 43: Italian Demand for Industrial Semiconductors in US$Million by Application: 2020 to 2027Table 44: Industrial Semiconductors Market Review in Italy inUS$ Million by Application: 2012-2019Table 45: Italian Industrial Semiconductors Market ShareBreakdown by Application: 2012 VS 2020 VS 2027UNITED KINGDOMTable 46: United Kingdom Demand Estimates and Forecasts forIndustrial Semiconductors in US$ Million by Application: 2020to 2027Table 47: United Kingdom Industrial Semiconductors Market inUS$ Million by Application: 2012-2019Table 48: Industrial Semiconductors Market Share Shift in theUnited Kingdom by Application: 2012 VS 2020 VS 2027REST OF EUROPETable 49: Rest of Europe Industrial Semiconductors AddressableMarket Opportunity in US$ Million by Application: 2020-2027Table 50: Industrial Semiconductors Market in Rest of Europe:Summarization of Historic Demand in US$ Million by Applicationfor the Period 2012-2",2020-7-9,GlobeNewswire,https://www.globenewswire.com/news-release/2020/07/10/2060363/0/en/Global-Industrial-Semiconductors-Industry.html
semiconductor,china,China Market Update: Chinese Equities Climb The Great Wall Of Worry,"However, Semiconductor Manufacturing rose +1.7% in anticipation of the 
company's STAR Board IPO. Geely Auto rose +8.3% after Chinese auto sales 
data jumped ",2020-7-13,Forbes,https://www.forbes.com/sites/brendanahern/2020/07/13/china-market-update-chinese-equities-climb-the-great-wall-of-worry/
semiconductor,china,US-China tensions hang over banks in Hong Kong | IFR,"Banks might effectively be forced to choose between obeying the US law on sanctioned individuals and Hong Kong law on not cooperating with US sanctions.
As the Hong Kong law has an extra-territorial aspect, it will only partially relieve the dilemma if decisions are made by those working for banks outside Hong Kong or China.
The two Anglo-Asian lenders are seen as most exposed to regulatory action given the size of their businesses in Hong Kong.
HSBC made US$33.2bn in profits in Hong Kong in the last three years (two-thirds of its profits).
StanChart made US$3.3bn in Hong Kong in the last two years, or 42% of its profits",2020-7-10,International Financing Review,https://www.ifre.com/story/2445654/banks-grapple-with-hong-kong-laws-tpkmwvhfx3
semiconductor,china,"Star Market shoots into second place globally amid Chinese stock market 
frenzy",The Star Market was the brainchild of President Xi Jinping,2020-7-15,South China Morning Post,https://www.scmp.com/business/markets/article/3093264/star-market-technology-board-second-only-nasdaq-leads-hong-kong
semiconductor,china,"SMIC's $7.6 billion share sale reveals China's ambitious plan for 
technological self-sufficiency","With the trade war between the US and China raging on, the latter country is working hard to reduce its dependence on American chips and intellectual property related to semiconductors.
At the heart of China's ambitious plan to become technologically self-sufficient is the Semiconductor Manufacturing International Company (SMIC).
According to Bloomberg analysts, the company looks set to raise as much as $7.6 billion -- over two times its total revenue from 2019.
To put things in context, China in 2019 imported $306 billion worth of chips for its local tech industry.
This forced the Chinese tech giant to enter new partnerships with Shanghai Microelectronics, MediaTek, and SMIC, on top of spending billions on a two-year stockpile of American chips",2020-7-14,TechSpot,https://www.techspot.com/news/85974-smic-76-billion-share-sale-reveals-china-ambitious.html
semiconductor,china,Baker Tilly's Managing Partner in navigating uncharted waters,"Joshua Ong, managing partner at Baker Tilly and head of the firm’s capital markets and IPO services, advises clients on their business expansion whether organically or through merger and acquisitions.
He was involved in several local and cross-border IPOs, as well as due diligence projects and M&As.
Before taking over the managing partner’s role this year, I headed the Firm’s Assurance and Capital market practices.
It is enriching to help clients with the successful IPO of their companies and, more importantly, capitalise on this platform to expand their business operations.
What’s your take on international companies moving their operations out of the Peoples’ Republic of China?",2020-7-13,Singapore Business Review,https://sbr.com.sg/co-written-partner/more-news/baker-tillys-managing-partner-in-navigating-uncharted-waters
semiconductor,china,"These 2 Wireless Stocks Will Benefit From 5G, Bernstein Says","Taiwan) and Taiwan Semiconductor Manufacturing Company (TSM). But for 
operators like China Mobile and their U.S. counterparts like Verizon 
Communications ",2020-7-8,Barron's,https://www.barrons.com/articles/these-2-wireless-stocks-will-benefit-from-5g-bernstein-says-51594230897
semiconductor,china,Chae Lee Joins Lion Semiconductor Board of Directors,"SAN FRANCISCO, July 9, 2020 /PRNewswire/ -- Lion Semiconductor, a company developing switched-capacitor power ICs with world leading efficiencies, today announced that Chae Lee has joined the company's board of directors.
""I am very excited to welcome Chae Lee to our board.
Chae's experience will be a tremendous asset to Lion Semiconductor as we scale our business,"" said Wonyoung Kim, co-founder and CEO of Lion Semiconductor.
I am excited to join Lion Semiconductor's board and contribute to growing the company into a leader in mobile power business,"" said Chae Lee.
Lion Semiconductor has design, manufacturing, sales facilities and distribution partners in San Francisco, Korea and China",2020-7-9,PR Newswire,https://www.prnewswire.com/news-releases/chae-lee-joins-lion-semiconductor-board-of-directors-301090634.html
semiconductor,china,"Chinese chipmakers keen on developing 5G RF, PA modules","Save my User ID and PasswordSome subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site.
To activate this function, check the 'Save my User ID and Password' box in the log-in section.
This will save the password on the computer you're using to access the site.
Note: If you choose to use the log-out feature, you will lose your saved information.
This means you will be required to log-in the next time you visit our site",2020-7-13,DigiTimes,https://www.digitimes.com/news/a20200713PD202.html
semiconductor,china,Honda invests in China's CATL to jointly develop EV batteries,"BEIJING/TOKYO: Japan’s Honda Motor Co Ltd will buy a 1% stake in Chinese electric vehicle (EV) battery maker Contemporary Amperex Technology ( CATL ) and the two will jointly develop EV batteries, the companies said on Friday.The move comes at a time when auto manufacturers and EV battery makers are joining forces in pursuit of an electric future.
CATL, based in Ningde, said last year it would develop batteries with Honda and also supply batteries to Tesla, Toyota and Volkswagen AG.Honda and CATL said in a statement they would develop battery technologies and research a battery recycling business.
The two are also working to develop hydrogen fuel cell vehicle technology.CATL is building a battery plant in Germany and is considering expanding to North America.
It has an office in Yokohama near Tokyo.
Its Shenzhen-listed shares closed at about 200 yuan ($28.54) on Friday",2020-7-10,ET Auto,https://auto.economictimes.indiatimes.com/news/passenger-vehicle/cars/honda-invests-in-chinas-catl-to-jointly-develop-ev-batteries/76892696
semiconductor,china,"Why India is good at designing chips, but not at manufacturing them","While India has state-of-the-art R&D centres focusing on chip design, it has a limited number of fabless startups and companies.
The investment required to start chip fabrication facilities has kept India lagging far behind countries like Taiwan and the US.
“Chip design and manufacturing is a highly capital-intensive business.
He adds that while the government has repeatedly come up with new policies and incentives for chip manufacturing, these still take time.
“We need to justify the initial cost and the volumes of manufacturing chip sets here in India",2020-7-15,The Week,https://www.theweek.in/news/biz-tech/2020/07/15/why-india-is-good-at-designing-chips-but-not-at-manufacturing-them.html
semiconductor,china,Trump vs Fauci; UK bans Huawei; South China Sea pushback,"We have updated our Privacy Policy and Terms of Use for Eurasia Group and its affiliates, including GZERO Media, to clarify the types of data we collect, how we collect it, how we use data and with whom we share data.
This website uses cookies.
By using our website you consent to our Terms and Conditions and Privacy Policy, including the transfer of your personal data to the United States from your country of residence (if different), and our use of cookies as described in our Cookie Policy",2020-7-14,GZERO Media,https://www.gzeromedia.com/trump-vs-fauci-uk-bans-huawei-south-china-sea-pushback
semiconductor,china,Scientists in China say US government crackdown is harming ...,"Most research collaborations start from face to face meetings, she says, but researchers need to travel for those to happen.
That would allow research collaborations to flourish while also guarding against genuine threats to security or intellectual property.
Looking elsewhereEarlier this year, Guan says, he started increasing his connections with scientists in Europe and elsewhere outside the United States.
And Wessner understands why some researchers in China might fear being investigated and so reduce their collaborations with the United States.
Data trendsOn paper, collaborations between US and Chinese scientists seem as strong as ever",2020-7-8,Nature,https://www.nature.com/articles/d41586-020-02015-y
semiconductor,china,U.N. Rules Require Cybersecurity Guarantees for Connected Cars,"and the Global Semiconductor Alliance, a Texas-based lobby group for 
semiconductor and technology companies. “The car industry is becoming an 
increasingly ",2020-7-9,The Wall Street Journal,https://www.wsj.com/articles/u-n-rules-require-cybersecurity-guarantees-for-connected-cars-11594287001
semiconductor,china,GaAs RF Revenue to drop by 3.8 percent in 2020 - News,"Lowered demand for telecommunications end-devices in 2020 is also expected to lead to a bearish market for GaAs RF front end as well.
GaAs RF front end revenue is projected to reach US$5.793 billion this year, a 3.8 percent decline YoY.
TrendForce analyst John Wang indicates that RF front end components can be classified according to their applications in various telecommunication devices.
Nonetheless, China still depends on US-based IDMs for PA components and RF modules due to its insufficient R&D competencies for RF front end components.
The overall GaAs foundry revenue was likewise disrupted by the US-China trade war in 1H19",2020-7-13,Compound Semiconductor,https://compoundsemiconductor.net/article/111591/GaAs_RF_Revenue_To_Drop_By_38_Percent_In_2020%7BfeatureExtra%7D
semiconductor,china,Three Gorges Dam scared Taiwan's Delta off investing in Wuhan,"TAIPEI (Taiwan News) — Taiwan’s Delta Electronics, Inc. did not accept invitations to invest in the Chinese city of Wuhan because it was worried about the safety of the Three Gorges Dam, according to the company founder.
Large parts of China have been battered by torrential rain and widespread flooding, leading to Chinese experts questioning whether the dam, once hailed as the world’s largest engineering project, would be able to withstand the onslaught of extreme weather.
Speaking at a forum in Taiwan recently, Delta founder Bruce Cheng (鄭崇華) said he has been following developments in China recently.
While his company has repeatedly been asked to invest in the Wuhan region, it has always refused, and one of the reasons was concern over the stability of the dam, the Liberty Times reported.
It might have been designed the right way for the situation at the time, but climate change has made extreme weather more common, he said, adding that there are doubts about whether the dam could withstand extreme weather caused by global warming",2020-7-10,Taiwan News,https://www.taiwannews.com.tw/en/news/3964142
semiconductor,china,When Will the Semiconductor Industry Bounce Back? Market ...,"Some segments of the electronics and semiconductor industry have suffered 
more ... many companies who previously ordered most of their parts from 
China are ",2020-7-15,All About Circuits,https://www.allaboutcircuits.com/news/when-will-the-semiconductor-industry-bounce-back-market-experts-weight-in/
semiconductor,china,Huawei Beats the Odds With First-Half Revenue Up 13%,"For the six months through June, revenues grew by 13.1% to 454 billion yuan ($64.8 billion) with a net profit margin of 9.2%, Huawei said in a statement Monday.
About 56% of that revenue – or 255.8 billion yuan – came from selling smartphones.
But based on its previous report for the first quarter, the second quarter’s sales would amount to 271.8 billion yuan.
The most striking of these is the U.K., which is reportedly set to announce a complete ban on the Chinese company.
In the Monday statement, Huawei did not address how the latest U.S. sanctions would affect the company",2020-7-14,Caixin Global,https://www.caixinglobal.com/2020-07-14/huawei-beats-the-odds-with-first-half-revenue-up-13-101579785.html
semiconductor,china,Delphi Technologies awarded new power electronics ...,"""Our pioneering approach to the development of propulsion systems technology continues to be recognized and rewarded by our customers,"" said Richard F. Dauch, CEO, Delphi Technologies.
Delphi Technologies built and launched a new manufacturing site in Suzhou, China, less than 18 months ago.
Delphi Technologies' leadership in electrification and electronics is globally recognized by OEMs and perfectly aligns with the company's vision and strategy – to be the pioneers in propulsion technologies, solutions and services.
About Delphi TechnologiesDelphi Technologies is a global provider of propulsion technologies that make vehicles drive cleaner, better and further.
Delphi Technologies builds on its Original Equipment expertise to provide leading service solutions for the aftermarket",2020-7-8,PR Newswire,https://www.prnewswire.com/news-releases/delphi-technologies-awarded-new-power-electronics-business-in-china-301089771.html
semiconductor,china,NTT Docomo to offer low-priced 5G smartphones,"TOKYO --- Japanese mobile operator NTT Docomo will introduce a new line of low-priced 5G smartphones by the end of the year as it tries to attract more subscribers, a top company official revealed Thursday.
NTT Docomo President and CEO Kazuhiro Yoshizawa disclosed the plan for the new smartphones in an interview with Nikkei.
For NTT Docomo to cover its investment costs and generate a profit, it must lift subscriber numbers.
NTT Docomo is falling behind rivals at the low end of the market and faces an uphill battle for subscribers.
NTT Docomo had 70.89 million contracts, including those for smartphones, as of the end of March, slightly down from a year earlier",2020-7-9,Nikkei Asia,https://asia.nikkei.com/Business/Telecommunication/NTT-Docomo-to-offer-low-priced-5G-smartphones
semiconductor,china,EETimes - SMIC: Advanced Process Technologies and Gov't ...,"It offers the most sophisticated process technologies in the country and is expected to be instrumental to the government’s Made in China 2025 plan.
Modern process technologies cost billions of US dollars to develop and while SMIC uses various ways to optimize its expenditures, rising costs require additional funds.
The foundry’s management fully understands that SMIC is going to need larger fabs for more advanced process technologies.
SMIC’s technologiesWhen it comes to implementation of new process technologies, SMIC’s progress has been quite impressive.
To further minimize risks, SMIC asked some of those employees to provide it TSMC’s trade secrets along with process technologies, process flows, recipes, and other necessary things to implement these technologies",2020-7-13,EE Times,https://www.eetimes.com/smic-advanced-process-technologies-and-govt-funding/
semiconductor,china,Entegris Acquires Global Measurement Technologies Inc.,"BILLERICA, Mass.--(BUSINESS WIRE)--Entegris, Inc. (Nasdaq: ENTG) announced today it has acquired Global Measurement Technologies Inc. (GMTI), an analytical instrument provider for critical processes in semiconductor production, and its manufacturing partner Clean Room Plastics, Inc.
Located in Chandler, Arizona, GMTI is now part of the Advanced Materials Handling (AMH) Division of Entegris.
“The acquisition of GMTI enhances Entegris’ position as the premier supplier for yield enhancement solutions for the semiconductor market.
The combined portfolio, global infrastructure and operational resources will allow us to deliver significant value to our customers.,” said Bryan LaFlam, President of Global Measurement Technologies Inc.Entegris acquired Global Measurement Technologies Inc. for an aggregate amount of approximately $36 million in cash, subject to customary post-closing adjustments.
Entegris assumes no obligation to update any forward-looking statements or information, which speak as of their respective dates",2020-7-10,Business Wire,https://www.businesswire.com/news/home/20200710005260/en/Entegris-Acquires-Global-Measurement-Technologies-Inc.
semiconductor,china,"Intel announces September 2 event, likely teasing 11th Gen Tiger Lake CPU 
launch","Intel has ""something big to share"" on September 2, according to an invitation sent to the press today.
The company will hold a virtual event, where we're expecting it'll likely launch its 11th Gen CPU lineup.
The 11th Gen CPUs are expected to be the ""Tiger Lake"" chips that Intel teased at CES 2020.
The company didn't share many details at the time, but it did show off a processing-heavy game being run on a Tiger Lake chip in a thin-and-light laptop.
Tiger Lake chips will be built on Intel's Xe architecture, which is expected to bring much more power and graphics processing prowess to sub-25W PCs",2020-7-15,Windows Central,https://www.windowscentral.com/intel-announces-september-2-event-likely-teasing-11th-gen-tiger-lake-cpu-launch
semiconductor,china,"TSMC 2nm SoC breakthrough, mass-production in 2023","The latest report is that it is expected to enter mass production by 2023.
TSMC is already leading the industry with SoC based on 5nm and 3nm process.
If reports are true, TSMC will be unstoppable by 2023 to 2024 as it begins the 2nm production.
TSMC 2nm: GAA-FET vs Fin-FETTalking about GAA-FET and Fin-FET, they denote the Gate-all-around and Fin Field-effect Transistor models.
Leading the way for Silicon developmentIf we recall, the company officially announced the world’s first R&D centres at Hsinchu, Taiwan for 2nm process last year",2020-7-14,Gizchina.com,https://www.gizchina.com/2020/07/14/tsmc-2nm-soc-breakthrough-mass-production-in-2023/
semiconductor,china,Video shows Shanghai Tower spring massive leak,"TAIPEI (Taiwan News) — Videos surfaced on Monday (July 6) after tenants from the 9th to 60th floors of Shanghai Tower, the tallest building in China, found themselves drenched with leaking water.
According to local Chinese media reports, the leaks inside the massive tower started on Monday.
The water leaks were so severe that many videos show ""rain"" and ""waterfalls"" dropping down from the ceilings, ruining office equipment and electronic devices.
On its official Weibo page, Shanghai Tower stated that the water leaks were caused by an equipment failure within the building.
Shanghai Tower is 121 stories tall and climbs to a height of 632 meters, making it the tallest building in China and the second-tallest in the world, behind only the 828-meter tall Burj Khalifa",2020-7-9,Taiwan News,https://www.taiwannews.com.tw/en/news/3963406
semiconductor,china,Week in charts Still segregated and still struggling,"IN THE LATE 1960s, after 250 years of slavery and Jim Crow laws, African-American households earned around 60% of what white households did.
Policing and the criminal-justice systems may be the most obvious example: witness the protests since the killing of George Floyd.
But the chief factor underlying the economic disadvantages facing African-Americans is the concentrated poverty in largely segregated black communities.
The chief reason is America’s huge fiscal stimulus, including direct payments to households and a temporary rise in unemployment insurance (UI).
Because of another pandemic, covid-19, it was held in cyberspace instead",2020-7-10,The Economist,https://www.economist.com/graphic-detail/2020/07/10/still-segregated-and-still-struggling
semiconductor,china,"Smaller Nodes, Much Bigger Problems","China would continue to use as much as can from their “lower end” chips, to 
stay in the game, while developing the newest",2020-7-15,Semiconductor Engineering,https://semiengineering.com/smaller-nodes-much-bigger-problems/
semiconductor,china,2 Semiconductor ETFs To Drive Long-Term Portfolio Gains,"During the bull run of the past decade, semiconductor stocks have been essential drivers of the broader technology sector's upside.
Therefore in this post we'll consider what long-term investors might expect from the semiconductor industry in the coming months.
Semiconductor stocks are cyclicalSemiconductors are the brains inside electronic devices.
As a result, shares of semiconductor companies usually act as a bellwether for the technology sector as a whole.
With that in mind, here are two semiconductor ETFs that could be appropriate for long-term portfolios:1. iShares PHLX Semiconductor ETFCurrent Price: $276.3852-week range: $167.79-$288.05Current Dividend Yield: 1.1%Expense ratio: 0.46% per year, or $46 on a $10,000 investmentAs one of the largest semiconductor ETFs, the iShares PHLX Semiconductor ETF (NASDAQ: ) is a cap-weighted fund, tilting toward the largest semiconductor stocks",2020-7-14,Investing.com,https://www.investing.com/analysis/2-semiconductor-etfs-to-drive-longterm-portfolio-gains-200530605
